id,Study_Hours,Sleep_Hours,Attendance_Percentage,Previous_Score,Internet_Usage,Social_Activity_Level,Performance_Score,Pass_Fail
16761,2.21,8.41,90.73,53.76,3.43,4,59.97,1
16762,2.39,5.3,82.58,44.34,3.92,3,51.11,1
16763,3.58,8.91,88.72,65.54,2.3,1,66.38,1
16764,3.31,7.05,83.99,41.85,0.04,4,34.01,0
16765,1.53,6.93,93.81,52.07,0.43,1,44.48,1
16766,9.01,6.31,98.32,57.34,12.0,3,65.82,1
16767,4.36,6.58,89.6,42.68,1.85,3,59.24,1
16768,0.89,8.23,90.64,48.16,1.26,5,21.28,0
16769,1.44,7.77,58.28,66.01,1.48,4,33.02,0
16770,8.28,7.37,64.59,78.11,3.0,3,77.08,1
16771,10.12,7.1,57.73,74.97,7.98,2,73.01,1
16772,2.62,5.52,77.01,32.95,2.92,1,43.7,1
16773,3.44,6.68,88.44,58.08,0.53,3,71.74,1
16774,2.32,5.95,70.74,48.18,1.81,1,46.61,1
16775,2.62,5.73,60.43,82.14,1.38,2,60.93,1
16776,7.54,6.25,70.6,67.45,4.46,4,86.09,1
16777,2.59,5.54,96.07,34.07,1.85,3,59.44,1
16778,2.09,7.0,74.83,73.21,0.06,2,54.41,1
16779,1.24,8.32,74.03,78.42,1.24,3,46.96,1
16780,2.92,6.04,98.86,58.78,7.78,2,38.41,0
16781,1.73,11.75,55.08,50.3,3.16,5,26.1,0
16782,12.31,7.06,85.96,100.0,2.69,1,83.18,1
16783,4.23,8.18,79.15,43.43,11.15,1,55.9,1
16784,4.16,7.29,84.17,59.49,6.67,2,62.71,1
16785,6.18,5.79,80.63,82.76,1.68,4,85.62,1
16786,2.91,7.01,97.32,42.58,0.77,4,57.24,1
16787,5.66,8.2,81.56,68.86,2.98,3,66.9,1
16788,4.48,7.43,89.0,62.91,0.73,2,66.72,1
16789,5.28,8.6,68.34,71.52,10.34,5,57.63,1
16790,2.12,6.14,85.5,61.42,1.16,1,49.56,1
16791,7.47,8.99,75.09,65.17,0.5,2,59.35,1
16792,6.73,7.87,77.2,99.17,1.94,1,82.99,1
16793,10.1,7.17,72.11,91.56,4.62,2,79.06,1
16794,4.58,6.08,83.71,64.15,1.75,2,40.69,1
16795,2.41,5.15,70.19,43.02,0.72,3,35.18,0
16796,1.25,6.8,94.14,69.72,1.05,3,50.89,1
16797,5.28,7.56,71.61,73.01,0.71,2,69.81,1
16798,2.31,7.01,93.52,51.38,0.74,5,59.91,1
16799,1.85,5.65,75.93,65.58,3.46,3,32.01,0
16800,3.3,7.73,57.22,63.17,0.08,2,37.41,0
16801,5.26,5.6,61.22,61.36,1.66,3,57.68,1
16802,6.4,9.15,78.29,95.82,2.3,5,59.06,1
16803,1.33,3.74,80.83,45.58,10.33,5,14.92,0
16804,2.16,10.24,95.54,43.48,0.17,2,49.5,1
16805,3.62,7.6,76.82,41.31,4.06,3,51.95,1
16806,8.78,4.6,73.77,88.16,3.05,1,51.49,1
16807,2.7,7.66,67.98,72.22,0.22,1,63.98,1
16808,7.5,8.44,55.5,83.07,1.96,1,68.2,1
16809,6.63,7.86,57.55,80.24,1.14,4,76.27,1
16810,5.13,7.61,63.72,66.25,3.77,4,72.96,1
16811,5.64,7.14,67.52,73.26,1.32,5,71.69,1
16812,1.95,6.43,87.61,83.53,8.02,1,38.42,0
16813,3.11,6.62,45.49,63.96,0.13,5,35.61,0
16814,2.89,9.41,74.19,33.97,1.06,3,39.2,0
16815,3.0,5.96,94.43,87.97,1.34,5,62.66,1
16816,10.19,3.61,71.36,77.12,6.85,5,41.99,1
16817,4.12,4.42,87.9,46.61,4.32,1,40.24,1
16818,7.45,8.93,69.35,70.88,1.75,4,62.16,1
16819,5.59,6.84,79.61,64.84,2.27,3,70.57,1
16820,2.64,6.15,55.5,40.16,0.07,5,39.24,0
16821,2.54,6.76,74.46,67.76,0.13,1,43.27,1
16822,3.1,9.51,76.67,59.98,1.47,1,65.61,1
16823,3.85,5.77,43.16,42.65,0.38,2,27.71,0
16824,3.67,8.41,94.79,52.49,1.18,4,50.49,1
16825,3.96,4.92,97.44,62.9,1.93,2,33.37,0
16826,4.64,7.26,88.72,52.35,4.36,3,36.81,0
16827,8.54,7.71,73.61,79.34,3.99,3,70.16,1
16828,1.78,5.67,81.42,44.17,1.06,5,40.52,1
16829,7.72,6.46,47.7,85.58,0.92,3,52.51,1
16830,2.99,5.71,62.86,65.79,0.51,2,37.1,0
16831,4.73,7.44,69.79,62.93,2.99,5,65.08,1
16832,6.02,6.59,55.08,68.72,1.17,1,60.52,1
16833,1.86,5.97,91.9,70.25,4.5,1,44.46,1
16834,4.26,5.41,68.88,70.37,5.33,1,44.07,1
16835,9.38,6.36,90.83,70.66,0.5,2,82.05,1
16836,9.96,5.9,92.77,69.63,2.46,4,92.47,1
16837,2.35,7.4,95.39,41.04,1.26,2,27.38,0
16838,2.11,6.92,57.71,77.26,2.37,2,56.6,1
16839,7.94,5.86,70.01,55.6,4.17,1,61.63,1
16840,3.17,8.69,56.2,82.37,2.42,1,50.79,1
16841,6.09,6.83,94.6,74.01,1.24,1,62.77,1
16842,4.69,5.36,75.03,76.09,0.35,1,64.92,1
16843,6.49,7.39,70.29,57.75,1.42,1,54.19,1
16844,0.77,8.49,96.6,29.3,0.59,4,21.51,0
16845,3.1,6.12,78.76,58.95,1.64,4,56.48,1
16846,6.74,9.18,80.61,77.77,1.85,5,82.67,1
16847,2.13,8.43,96.45,57.79,6.0,5,39.25,0
16848,1.93,5.92,90.95,60.66,3.64,3,45.2,1
16849,6.74,7.39,77.15,60.39,5.07,2,70.12,1
16850,2.13,9.44,78.94,42.06,1.57,2,49.84,1
16851,2.15,6.38,54.57,46.77,10.05,5,47.77,1
16852,4.18,8.56,69.18,63.26,2.12,4,48.17,1
16853,16.0,8.11,62.53,100.0,0.16,4,100.0,1
16854,2.09,7.35,84.58,61.18,0.47,2,48.27,1
16855,2.02,4.25,88.31,64.82,0.02,3,35.71,0
16856,2.67,7.62,66.88,71.02,0.56,5,69.69,1
16857,2.42,6.55,62.02,47.83,1.53,1,41.36,1
16858,3.69,5.54,55.13,49.74,4.96,2,57.89,1
16859,2.21,5.22,58.33,60.34,0.23,4,50.8,1
16860,6.56,7.24,78.03,64.14,6.61,3,64.77,1
16861,1.75,4.64,71.27,43.78,0.1,4,0.0,0
16862,8.2,5.8,95.19,88.7,3.96,4,92.06,1
16863,1.91,6.11,62.58,68.17,3.95,1,32.15,0
16864,2.78,6.33,95.42,47.18,1.51,1,73.52,1
16865,1.61,6.58,69.98,33.59,1.58,1,35.12,0
16866,5.01,6.68,85.94,73.16,0.3,1,58.24,1
16867,1.7,5.93,61.45,53.66,1.14,3,27.89,0
16868,3.0,3.69,75.15,53.09,3.76,3,15.2,0
16869,7.29,7.02,59.85,70.51,1.0,2,69.98,1
16870,6.13,5.58,82.35,70.97,2.26,2,66.39,1
16871,4.72,6.32,78.2,54.53,5.6,5,58.03,1
16872,5.05,5.06,89.91,61.87,6.37,2,47.59,1
16873,7.72,6.7,81.15,67.45,3.51,2,69.19,1
16874,5.59,5.52,78.69,57.91,2.84,1,56.22,1
16875,5.2,6.4,97.96,54.43,4.15,1,60.27,1
16876,2.69,7.03,72.85,70.97,1.66,5,61.09,1
16877,4.81,8.06,79.64,68.77,3.54,2,54.74,1
16878,6.77,4.15,68.76,90.52,1.79,5,47.56,1
16879,3.12,7.14,87.4,80.15,0.92,2,70.83,1
16880,3.09,6.56,69.44,72.35,2.27,2,69.32,1
16881,1.69,6.63,98.49,67.43,0.28,2,44.15,1
16882,1.72,3.97,66.54,62.58,0.55,5,12.78,0
16883,5.27,4.99,63.61,69.77,0.07,4,35.79,0
16884,9.17,6.65,74.6,66.5,0.91,4,59.82,1
16885,2.66,7.54,84.18,34.33,0.39,4,42.25,1
16886,7.36,7.29,90.52,70.15,7.84,3,100.0,1
16887,3.07,7.26,81.93,53.85,1.47,1,60.57,1
16888,4.21,5.28,78.53,68.21,0.63,2,51.15,1
16889,6.57,6.57,88.66,94.86,6.81,5,88.14,1
16890,3.24,7.76,78.83,69.31,0.65,3,53.3,1
16891,0.99,7.78,42.2,60.64,0.93,2,29.9,0
16892,1.99,6.1,82.62,48.74,0.65,5,34.88,0
16893,4.71,8.52,38.44,65.3,1.4,5,25.67,0
16894,6.34,4.74,64.49,52.24,0.28,4,43.7,1
16895,6.38,9.01,72.78,90.4,3.3,4,60.78,1
16896,3.79,7.22,84.97,47.4,3.92,4,48.71,1
16897,1.94,9.9,71.06,81.83,2.74,5,47.69,1
16898,3.65,5.97,51.82,68.42,2.94,2,50.91,1
16899,9.05,7.15,60.28,69.56,0.77,1,75.27,1
16900,3.06,9.23,76.7,37.83,3.78,1,36.92,0
16901,2.12,10.38,61.36,67.45,0.17,1,42.27,1
16902,3.49,8.25,99.53,74.09,2.3,5,48.55,1
16903,16.0,8.99,52.59,100.0,1.07,4,88.76,1
16904,4.86,7.21,75.96,83.38,8.64,2,27.29,0
16905,2.17,5.99,73.15,59.76,1.94,1,43.33,1
16906,5.48,7.6,46.42,61.87,0.37,4,36.17,0
16907,2.92,8.93,72.62,74.84,3.49,4,57.74,1
16908,3.29,6.23,57.36,66.66,0.04,1,51.49,1
16909,1.71,4.99,96.83,58.88,0.67,1,19.24,0
16910,3.38,8.23,71.43,71.91,1.97,5,58.94,1
16911,5.4,8.5,81.96,78.47,1.69,2,71.06,1
16912,1.07,8.57,88.05,55.05,0.55,1,29.98,0
16913,5.14,5.91,76.54,48.09,1.77,1,60.65,1
16914,2.79,5.49,78.04,24.84,0.4,3,27.17,0
16915,1.71,6.7,86.13,52.38,6.49,1,46.23,1
16916,0.85,9.68,49.06,44.94,2.08,4,9.8,0
16917,7.36,7.17,82.34,57.23,1.56,2,64.59,1
16918,1.77,6.5,83.65,73.74,3.82,2,31.45,0
16919,3.43,7.25,68.47,87.42,1.33,1,61.73,1
16920,1.81,8.3,66.89,47.98,0.49,1,45.21,1
16921,5.59,4.56,88.21,59.16,1.53,2,45.17,1
16922,3.53,8.05,84.35,60.59,6.01,2,58.23,1
16923,1.85,6.18,66.64,41.28,0.33,5,27.7,0
16924,7.76,8.81,87.24,92.61,2.23,5,88.1,1
16925,4.66,5.41,84.35,51.38,1.8,4,44.57,1
16926,3.64,7.9,57.28,42.63,0.01,2,45.63,1
16927,2.05,8.6,90.85,67.72,0.01,2,48.19,1
16928,6.05,5.99,77.96,42.64,0.58,3,51.04,1
16929,5.16,6.11,70.08,58.23,3.18,3,49.73,1
16930,4.95,6.97,93.17,48.93,11.25,4,75.52,1
16931,2.17,6.36,74.43,70.97,1.17,3,49.13,1
16932,3.99,9.59,61.75,59.2,2.87,5,44.38,1
16933,4.79,8.11,94.97,74.24,0.2,1,63.35,1
16934,3.03,4.57,37.04,59.71,1.82,4,3.5,0
16935,5.61,5.64,67.34,75.71,1.2,4,68.89,1
16936,1.74,7.57,89.37,89.16,1.89,4,46.66,1
16937,4.24,4.16,70.04,77.51,4.61,4,40.25,1
16938,15.83,9.49,53.98,88.33,1.86,4,78.02,1
16939,5.53,5.77,95.92,79.17,2.56,4,62.9,1
16940,0.95,3.0,94.42,70.0,0.8,5,35.23,0
16941,0.72,5.44,56.17,50.28,3.21,2,21.83,0
16942,8.93,7.01,92.05,100.0,6.27,1,96.89,1
16943,1.71,6.64,84.94,83.27,1.12,5,28.94,0
16944,1.94,9.21,62.6,40.68,1.08,2,29.88,0
16945,1.15,6.67,86.69,67.21,3.59,3,39.16,0
16946,2.1,5.24,71.94,49.91,0.18,1,36.22,0
16947,3.72,9.32,64.8,73.3,1.73,1,45.38,1
16948,3.46,9.47,50.65,30.71,0.91,3,40.32,1
16949,3.35,5.19,67.81,25.26,3.54,5,32.09,0
16950,3.63,9.97,84.46,47.03,1.06,2,43.09,1
16951,5.53,8.03,49.56,50.31,2.85,3,51.33,1
16952,6.38,9.16,95.0,74.2,0.05,1,64.65,1
16953,3.37,4.26,97.39,22.43,1.21,2,19.27,0
16954,5.4,6.66,91.94,51.99,0.59,4,54.58,1
16955,2.31,6.98,77.99,65.57,0.29,4,70.42,1
16956,3.51,5.38,68.14,64.73,6.57,2,52.22,1
16957,1.52,9.03,91.01,86.5,5.67,1,54.94,1
16958,3.05,8.37,90.72,59.68,1.76,2,50.82,1
16959,3.21,6.17,81.51,38.82,6.0,4,64.23,1
16960,3.08,7.3,81.75,60.05,1.27,1,42.02,1
16961,1.36,5.41,81.45,77.83,1.9,1,44.82,1
16962,5.35,7.42,97.61,82.01,1.17,2,72.52,1
16963,1.43,11.17,72.99,52.6,0.72,2,26.06,0
16964,2.7,7.28,82.94,64.94,0.11,2,70.08,1
16965,5.46,8.58,92.09,56.86,4.27,4,60.33,1
16966,1.76,5.89,89.06,30.27,3.77,3,35.79,0
16967,2.1,4.53,37.43,41.84,3.68,2,0.0,0
16968,7.69,7.25,83.36,63.3,1.16,1,70.69,1
16969,3.34,5.76,94.51,81.08,0.28,2,59.39,1
16970,12.26,6.37,57.13,76.44,1.42,1,70.44,1
16971,3.06,4.54,47.09,51.19,0.09,4,10.14,0
16972,1.02,8.76,90.18,36.7,0.11,3,40.4,1
16973,13.23,7.73,95.63,91.04,0.24,4,99.19,1
16974,0.9,7.41,64.59,54.75,0.05,4,26.14,0
16975,2.83,5.59,90.62,94.99,1.37,3,57.49,1
16976,3.63,8.22,74.7,69.22,0.18,5,53.48,1
16977,1.96,7.53,57.82,75.16,0.81,4,37.44,0
16978,5.28,9.6,71.33,62.87,0.47,5,43.19,1
16979,8.95,8.69,30.72,79.53,2.91,3,53.85,1
16980,10.11,9.33,78.26,45.98,0.67,5,70.34,1
16981,3.34,7.0,96.86,53.94,2.3,1,65.27,1
16982,4.66,6.52,63.64,66.06,2.14,1,53.76,1
16983,2.32,10.44,88.37,49.4,0.56,1,40.91,1
16984,0.87,9.03,84.07,67.12,0.08,3,40.13,1
16985,2.15,6.9,90.34,62.88,2.6,1,52.52,1
16986,5.27,9.64,79.73,72.99,1.42,2,70.68,1
16987,7.71,7.79,39.68,78.38,1.13,4,58.26,1
16988,3.78,7.23,66.63,61.08,1.92,2,59.37,1
16989,5.64,6.47,69.26,64.29,3.39,5,55.47,1
16990,13.63,8.07,78.21,82.97,3.74,2,74.27,1
16991,1.71,7.27,85.07,48.83,3.49,1,21.04,0
16992,4.98,8.76,77.81,52.91,3.84,2,42.11,1
16993,3.49,9.07,72.09,48.64,2.43,2,52.52,1
16994,3.2,6.69,86.27,80.76,1.59,5,56.3,1
16995,2.63,8.93,73.61,26.04,5.11,3,33.87,0
16996,3.46,6.3,86.53,74.43,3.34,5,58.05,1
16997,9.38,8.19,73.53,91.24,1.89,5,78.08,1
16998,1.47,6.2,57.96,26.42,0.38,2,13.25,0
16999,2.85,10.07,81.66,69.86,2.63,1,37.73,0
17000,4.77,6.58,78.13,60.55,3.0,5,60.11,1
17001,3.04,9.3,79.34,63.87,0.26,1,50.87,1
17002,2.23,7.95,84.99,40.3,0.03,2,58.74,1
17003,3.84,6.66,73.7,62.78,1.88,3,58.51,1
17004,3.34,8.77,86.28,53.98,1.59,5,42.56,1
17005,12.08,9.8,78.26,89.84,4.32,2,89.81,1
17006,1.08,9.33,73.39,29.39,0.14,4,14.76,0
17007,3.57,7.77,86.92,59.43,1.82,4,50.7,1
17008,1.01,6.09,70.99,44.0,8.27,1,39.59,0
17009,4.35,7.39,93.25,61.55,0.11,4,57.26,1
17010,5.62,3.65,63.24,50.01,0.94,5,43.08,1
17011,6.38,6.34,76.54,62.52,0.01,2,64.44,1
17012,7.38,7.43,79.6,94.95,7.26,5,70.39,1
17013,4.08,6.99,68.07,38.88,0.29,5,41.04,1
17014,2.62,6.43,86.22,93.0,12.0,5,55.72,1
17015,3.62,5.62,73.61,59.47,1.09,5,50.72,1
17016,3.51,5.63,58.96,73.51,0.27,4,58.43,1
17017,2.42,8.56,66.73,70.52,0.4,4,37.16,0
17018,9.65,6.47,64.14,65.06,1.25,4,67.35,1
17019,3.41,6.37,76.45,57.83,0.37,2,63.02,1
17020,5.16,7.03,54.62,39.28,1.4,4,62.32,1
17021,4.21,8.23,52.14,81.49,3.41,3,76.06,1
17022,3.34,9.02,87.85,60.39,7.5,5,46.95,1
17023,2.06,6.89,97.52,73.73,1.12,1,57.62,1
17024,1.72,6.56,84.66,41.66,0.43,1,21.24,0
17025,9.7,6.68,92.37,76.36,0.56,3,72.99,1
17026,3.58,9.71,80.86,52.71,1.16,3,48.73,1
17027,1.42,7.33,98.03,49.1,1.19,3,44.97,1
17028,5.32,10.59,71.32,66.86,1.18,1,67.06,1
17029,1.46,6.23,70.26,55.75,2.43,5,21.74,0
17030,4.75,4.91,57.88,76.81,3.7,2,48.17,1
17031,2.38,6.82,81.38,67.81,1.28,4,46.5,1
17032,2.41,7.04,68.5,75.7,2.08,5,52.1,1
17033,6.21,6.91,89.42,96.13,2.79,4,87.92,1
17034,1.4,6.03,86.68,35.02,1.89,3,26.59,0
17035,2.84,8.1,91.14,33.14,1.63,3,41.46,1
17036,2.39,6.17,93.59,58.48,1.83,5,53.2,1
17037,8.88,7.52,73.72,100.0,1.86,4,79.87,1
17038,5.08,5.8,97.22,69.07,1.95,2,61.46,1
17039,2.78,5.4,83.71,48.04,0.25,1,37.07,0
17040,3.02,8.5,84.78,60.65,0.98,2,61.4,1
17041,8.94,7.9,71.07,83.78,1.7,3,74.61,1
17042,4.31,10.26,76.68,94.0,0.82,2,62.3,1
17043,3.61,5.68,90.75,60.22,0.51,2,45.8,1
17044,4.58,8.12,92.91,72.77,3.93,5,75.41,1
17045,3.1,7.76,64.64,38.17,2.14,1,50.43,1
17046,6.16,5.44,95.15,63.49,6.44,4,60.18,1
17047,5.17,4.79,65.66,55.61,0.44,5,35.86,0
17048,2.47,7.92,96.63,53.09,1.4,2,48.5,1
17049,2.49,4.94,58.12,35.37,5.4,3,12.53,0
17050,4.78,5.47,55.5,63.36,0.49,4,42.52,1
17051,3.28,6.58,89.03,70.82,0.79,4,68.24,1
17052,1.69,8.63,59.0,49.99,1.52,1,17.97,0
17053,4.14,6.4,97.43,58.54,2.56,2,46.2,1
17054,1.77,9.97,82.73,44.59,2.23,2,18.4,0
17055,4.03,5.48,57.08,66.7,0.11,1,43.72,1
17056,2.33,6.38,61.89,64.3,2.21,2,42.2,1
17057,6.67,8.33,74.86,89.17,1.58,4,86.06,1
17058,5.96,6.61,82.87,58.54,1.88,2,60.23,1
17059,1.3,8.8,95.6,45.26,1.09,4,35.95,0
17060,2.93,9.3,72.1,60.04,0.44,3,61.73,1
17061,2.14,7.83,89.47,42.14,0.16,4,39.17,0
17062,10.52,6.1,84.59,66.94,1.67,2,75.89,1
17063,4.78,7.23,65.81,51.65,6.34,1,65.13,1
17064,5.06,3.0,66.59,52.49,0.99,2,44.98,1
17065,1.8,8.07,76.87,54.3,2.38,3,48.19,1
17066,1.39,7.25,93.75,65.98,2.34,1,42.21,1
17067,12.8,6.13,86.48,100.0,2.64,1,88.88,1
17068,2.56,8.36,89.99,39.02,1.68,3,46.07,1
17069,4.77,4.22,87.67,70.06,2.66,1,40.74,1
17070,2.34,9.63,37.0,21.91,1.74,5,7.0,0
17071,0.98,5.65,50.1,67.96,3.07,3,21.57,0
17072,2.12,9.88,79.8,36.52,3.73,5,33.16,0
17073,3.26,9.07,74.8,37.37,10.91,4,49.42,1
17074,5.81,7.77,94.29,65.77,6.26,2,52.68,1
17075,8.3,7.28,90.04,78.45,1.03,4,100.0,1
17076,4.63,7.19,76.87,78.14,1.6,5,63.37,1
17077,0.97,8.61,89.77,69.0,1.09,4,30.31,0
17078,2.43,8.96,95.8,66.23,0.7,2,58.43,1
17079,3.04,5.92,75.89,61.06,5.23,4,52.61,1
17080,4.23,6.19,63.72,27.37,5.52,3,44.91,1
17081,11.44,6.13,57.38,42.79,1.59,1,66.76,1
17082,2.14,7.14,98.13,59.3,2.31,5,68.38,1
17083,2.74,8.34,97.15,72.84,5.2,5,68.32,1
17084,3.8,9.2,91.75,55.41,3.32,1,61.9,1
17085,4.14,6.7,77.46,53.11,6.62,4,50.56,1
17086,4.5,5.37,72.72,77.54,1.72,5,54.19,1
17087,9.84,8.84,60.4,51.55,4.11,5,60.94,1
17088,3.05,6.92,96.04,74.76,1.89,1,59.24,1
17089,2.99,6.75,69.27,47.3,0.01,5,55.93,1
17090,1.62,6.18,84.79,78.64,0.24,3,68.41,1
17091,5.71,5.59,74.75,62.89,1.93,2,56.58,1
17092,1.69,4.93,60.21,48.92,4.29,1,32.05,0
17093,6.01,5.73,87.01,70.6,0.89,5,62.28,1
17094,2.44,6.8,79.04,44.23,3.74,1,47.96,1
17095,4.59,4.79,61.76,53.91,4.51,2,33.62,0
17096,0.94,3.0,80.3,36.98,2.23,1,0.91,0
17097,11.1,7.75,90.9,100.0,7.12,3,100.0,1
17098,0.84,7.5,67.78,45.56,0.11,4,20.48,0
17099,7.24,6.24,63.76,77.84,0.05,1,68.98,1
17100,10.84,3.74,98.74,89.16,1.44,3,61.06,1
17101,4.05,6.76,53.24,52.23,6.87,5,50.45,1
17102,2.74,6.8,90.27,50.41,9.1,5,50.17,1
17103,1.97,4.43,91.88,58.33,2.58,1,24.94,0
17104,6.53,9.84,62.62,74.72,3.15,5,52.04,1
17105,3.01,6.63,70.86,94.56,1.58,1,68.69,1
17106,3.62,9.0,69.92,60.76,4.24,3,57.29,1
17107,2.28,7.26,93.84,32.56,3.38,5,50.8,1
17108,2.85,7.25,65.68,52.27,1.23,4,43.58,1
17109,2.29,7.17,96.09,86.11,1.04,5,57.29,1
17110,2.39,6.66,59.4,46.46,2.64,5,43.23,1
17111,4.74,10.59,53.57,51.95,0.34,4,31.9,0
17112,4.17,6.57,85.7,59.14,1.22,5,66.08,1
17113,2.8,8.87,85.43,20.53,1.85,5,31.81,0
17114,3.9,10.93,86.35,57.68,7.18,4,55.22,1
17115,7.59,5.97,45.91,83.93,6.37,3,50.51,1
17116,3.14,5.27,75.7,75.46,0.19,3,46.81,1
17117,2.86,5.59,93.77,51.76,12.0,4,49.93,1
17118,10.07,7.82,69.46,58.76,0.76,2,63.11,1
17119,2.02,8.14,62.05,48.55,4.21,2,33.43,0
17120,6.71,4.59,74.95,61.81,0.69,4,29.92,0
17121,3.35,7.01,46.95,63.01,1.5,5,29.88,0
17122,4.58,5.39,84.01,43.96,8.38,3,45.67,1
17123,1.28,9.18,94.23,60.26,0.07,5,16.85,0
17124,1.07,4.41,95.12,27.43,2.36,1,13.01,0
17125,4.8,6.69,55.53,65.67,1.9,4,56.54,1
17126,2.36,5.8,83.6,76.51,0.22,3,64.6,1
17127,5.27,6.84,73.77,50.57,0.76,4,50.01,1
17128,2.11,7.12,83.07,22.1,1.44,3,36.08,0
17129,2.25,7.1,79.12,63.48,1.2,5,56.2,1
17130,4.34,7.52,88.71,68.97,1.2,3,45.9,1
17131,2.08,5.18,30.6,37.99,6.84,1,29.18,0
17132,4.6,9.16,90.92,70.06,3.37,3,36.36,0
17133,4.67,7.35,93.33,60.02,1.76,2,53.8,1
17134,3.8,9.19,91.31,78.91,0.77,3,54.36,1
17135,6.84,9.89,53.02,50.21,4.36,4,57.06,1
17136,1.45,8.44,83.07,50.95,0.26,4,43.19,1
17137,3.87,6.58,65.1,66.31,1.76,5,45.94,1
17138,8.43,7.65,30.0,65.68,10.42,2,41.7,1
17139,4.1,8.03,91.23,59.28,12.0,4,47.05,1
17140,1.87,6.6,76.62,25.03,5.79,3,15.32,0
17141,8.36,7.62,77.97,81.27,3.46,5,78.11,1
17142,9.35,7.33,71.76,60.94,4.99,3,77.67,1
17143,3.13,5.38,94.33,48.04,1.71,3,49.34,1
17144,1.12,7.75,60.24,57.06,4.84,2,34.98,0
17145,2.19,6.81,68.41,86.69,0.39,2,65.2,1
17146,5.21,6.01,46.19,56.53,3.71,3,23.36,0
17147,3.21,4.39,39.76,60.59,1.85,2,22.98,0
17148,8.02,7.6,78.91,58.89,2.08,3,74.1,1
17149,1.33,7.42,90.92,16.69,3.92,5,20.21,0
17150,3.81,7.7,89.76,56.38,1.28,2,50.58,1
17151,8.59,7.27,60.82,81.19,5.72,3,61.07,1
17152,1.59,7.51,73.82,38.28,3.73,1,41.58,1
17153,5.29,10.72,59.77,55.5,4.72,1,51.76,1
17154,2.11,6.48,70.02,67.39,0.3,2,57.13,1
17155,3.74,6.14,70.59,49.33,7.44,3,47.8,1
17156,2.04,5.78,60.37,58.0,4.62,4,46.78,1
17157,4.29,7.1,57.88,48.94,0.84,3,60.29,1
17158,3.59,9.27,68.25,35.31,3.83,1,47.97,1
17159,3.22,4.94,92.77,64.21,2.18,4,29.85,0
17160,5.62,7.89,87.98,70.96,5.06,2,68.31,1
17161,2.41,6.52,59.6,79.22,1.15,1,53.21,1
17162,3.55,6.43,65.73,73.23,7.55,3,54.22,1
17163,3.42,6.25,95.39,66.52,0.18,5,62.14,1
17164,7.49,8.11,94.21,85.33,0.82,5,74.95,1
17165,4.56,7.41,77.3,65.63,0.2,1,53.27,1
17166,0.74,6.54,89.92,53.02,1.71,1,20.2,0
17167,4.47,8.69,85.18,62.27,1.5,1,68.77,1
17168,6.53,6.07,66.3,62.5,0.74,2,55.47,1
17169,3.11,7.82,91.87,57.66,5.09,1,55.64,1
17170,2.25,6.3,66.16,66.1,5.95,3,58.27,1
17171,2.76,8.6,79.79,40.15,0.12,5,49.51,1
17172,0.98,7.71,84.87,52.71,0.18,3,31.93,0
17173,2.57,8.61,92.34,43.17,1.78,5,41.1,1
17174,1.46,6.79,62.09,15.0,3.63,4,12.8,0
17175,2.55,6.09,64.62,61.6,1.99,3,48.11,1
17176,4.56,7.51,64.31,47.74,2.11,4,40.25,1
17177,2.02,8.25,94.44,35.85,4.26,1,41.41,1
17178,10.72,9.45,51.16,83.06,0.07,1,66.6,1
17179,6.81,3.0,95.7,74.39,4.77,5,47.4,1
17180,1.44,9.6,89.73,35.41,5.24,5,26.85,0
17181,5.52,4.59,73.3,29.41,9.66,5,18.98,0
17182,2.96,7.53,61.09,48.91,3.5,1,57.8,1
17183,3.1,6.69,66.68,62.61,2.23,3,53.64,1
17184,7.94,7.59,76.24,68.1,2.11,4,58.76,1
17185,4.05,5.81,48.6,71.68,2.36,5,39.72,0
17186,3.72,7.51,80.16,32.62,3.3,4,54.47,1
17187,0.89,5.55,54.63,34.77,1.64,5,17.66,0
17188,3.35,6.22,38.09,51.83,12.0,2,24.92,0
17189,1.88,6.25,75.7,37.66,3.66,2,55.4,1
17190,9.7,7.75,88.33,100.0,0.74,1,87.46,1
17191,3.8,6.0,92.53,50.76,0.53,2,54.61,1
17192,3.44,5.62,94.83,58.17,0.84,3,50.13,1
17193,1.55,7.08,55.95,64.46,0.26,1,25.39,0
17194,1.03,9.72,94.93,33.18,0.96,5,32.07,0
17195,2.0,3.55,64.96,48.46,0.91,3,17.94,0
17196,4.71,8.09,88.3,71.08,3.15,5,47.66,1
17197,9.05,8.86,82.8,87.08,3.24,4,91.71,1
17198,1.48,5.03,87.58,49.17,1.23,2,35.12,0
17199,5.15,6.74,92.14,63.72,0.27,4,65.89,1
17200,6.09,6.2,85.64,76.95,1.78,3,53.91,1
17201,4.95,7.35,69.35,45.35,1.79,1,51.49,1
17202,3.72,8.03,82.93,62.46,1.51,4,58.19,1
17203,3.65,7.83,76.83,77.02,1.29,5,64.48,1
17204,2.79,8.12,85.56,44.11,8.91,1,48.4,1
17205,1.3,8.47,85.08,39.92,1.62,5,29.11,0
17206,2.13,9.89,54.62,73.15,1.17,2,44.11,1
17207,1.67,7.22,71.72,39.27,0.65,2,22.11,0
17208,8.35,6.87,85.01,89.21,0.99,5,77.64,1
17209,3.39,6.84,66.52,96.45,2.15,5,75.45,1
